,C3L-02665,C3L-01663,C3N-02575,C3L-02546,C3L-00965,C3L-02963,C3N-04162,C3L-02646,C3N-02285,C3N-03875,C3N-03424,C3N-01017,C3L-00081,C3L-02649,C3L-01838,C3N-02252,C3L-03963,C3N-03072,C3L-02969,C3N-03662,C3N-03051,C3N-02434,C3L-02127,C3N-02339,C3L-03961,C3L-04391,C3L-02619,C3N-02494,C3N-03880,C3N-03092,C3L-02669,C3N-03877,C3N-01846,C3L-02964,C3N-00247,C3N-02288,C3L-01606,C3L-02164,C3N-02374,C3N-02675,C3N-02523,C3L-02130,C3N-02426,C3N-02284,C3L-00923,C3N-03486,C3N-04127,C3L-02951,C3L-02629,C3L-04013,C3N-00221,C3L-00568,C3N-04155,C3N-01025,C3L-02552,C3N-02375,C3L-02660,C3L-01884,C3N-02300,C3L-01285,C3L-02627,C3L-00993,C3N-02425,C3L-02170,C3N-00555,C3N-01893,C3N-03093,C3L-01455,C3N-03848,C3L-02968,C3N-03204,C3L-00445,C3N-02283,C3N-02289,C3L-03962,C3L-03272,C3N-01411,C3L-00415,C3N-03882,C3L-01000,C3L-02650,C3L-02358,C3L-02168,C3L-02625,C3N-01028,C3N-02435,C3N-03441,C3L-04071,C3N-01020,C3N-00497,C3N-01194,C3L-02648,C3L-03678,C3L-02891,C3L-00927,C3N-03886,C3L-04014,C3N-03076,C3N-03425,C3L-02163,C3N-04124,C3L-00904,C3N-00211,C3N-01892,C3L-00603,C3L-03965,C3N-03851,C3L-02349
EPHA2,18.583768819451,18.5219443574389,20.4102824175418,19.6701240473097,18.0548946555058,17.56469680818695,18.026210754914,19.22279685854945,18.695554725800697,18.2420060196144,,,,,,,,,,,17.1408402209398,17.58657759854665,17.742849810270698,17.2269021617696,16.29944583323005,19.0571728543833,18.9696402480264,19.03146340815755,18.582481787581052,18.74625351729145,,,,,,,,,,18.5527161075848,18.2266023848231,17.72332378827055,18.521265347410598,19.43430914188115,18.910370541235153,17.7702995209302,19.369481004421253,18.647070591718197,18.24043320253025,18.3279323597628,20.2947250942262,18.8268303496445,19.3857556404947,18.759803464696,17.3103802572304,19.29621590612675,17.538006148212,19.4362839850789,18.5516299244182,17.46194239967733,18.474702664491968,18.707042498408498,19.331889691168332,17.745973216345334,18.3358464156676,19.8605737475585,18.9042068128744,18.8134514982021,17.0176971684035,16.996894495425998,16.84687637124975,16.6330694348317,16.42249783124355,16.3908120000585,15.6656381671529,16.0298189203468,16.2162668961213,16.7822242957061,21.8538356694511,18.554446620553833,18.120352178997535,18.712142926524532,17.562199742633265,18.15227650191145,17.9716433300639,18.410617033179598,18.875235791494852,17.994272252526947,16.886075379982433,16.973321465409533,18.2157204650904,20.081809022632033,18.493347859090132,17.8689793613686,19.5046303779256,16.905652116540534,17.717018754793866,17.659028553506833,19.672241994088235,17.662595309307935,18.503731274710134,18.045908001414166,18.931399994226997,18.589315969527348,17.47975232817995,18.0272190147236,17.7675851331909,18.36880206347095
MAPK3,22.250519890911885,22.28516228270634,21.927399644033372,22.252566018027213,22.254156870271547,22.289113623347006,22.053287840000667,22.55224843460724,22.459039830214554,22.436763469171026,22.596198206183754,22.76366010660583,22.717969455528678,22.871617351640833,22.6734894150687,22.345807874024484,22.214932630322906,22.49179881168032,22.376528706232488,22.39266987828525,22.625785942883333,22.725617968765732,22.74980776081107,22.866382263041658,22.66525660274758,22.609546113914966,22.896318476185883,22.73901006936264,22.572298129950354,22.512507279954722,22.374703069603683,22.20719851714585,22.318209373564283,22.357660395170782,22.40624507806294,22.28222105372847,22.482695076589327,22.491180506232897,22.53649011852605,22.2467192809198,22.40104907961172,22.312992465350156,22.203343501455524,22.210635657564733,22.4295291138629,22.78712397415239,22.54411945459572,22.455191962387342,22.41064138327919,22.198862288235556,22.46560481154568,22.323269866177103,22.39100091781403,22.318462391808655,22.090244129073252,22.4674724250833,22.316996329068296,22.350358843382867,22.39327990786185,22.30528865927151,22.44267556240932,22.363322751239156,22.372186412410553,22.495669689494147,22.108563994472455,22.34455710028017,22.251316724404504,22.17439607623795,22.550795252819196,22.554163538978308,22.653443665898678,22.44992288325746,22.38085950105866,22.478802280978314,22.292244857230553,22.29903729452034,22.48348193024883,22.352368706961883,22.53241960316047,22.594031571732582,22.687132742198223,22.41963416239866,22.424913524900536,22.63066976267865,22.677431696045566,22.424563828528594,22.738206250800694,22.894391258033465,22.83847749288426,22.970899064326048,22.85158908706154,22.735851316142423,22.995045848454303,22.607648173523703,22.58516328175024,22.82488775561128,22.593514276624852,22.67856669662549,22.70957036668708,22.32649121561096,22.328474714622118,22.418331120376774,22.322627234824218,22.443098936169076,22.513404617810167,22.25722551869919,22.497907711746997,22.300989772912903
LATS1,22.7035289918229,22.22894988053655,22.250549990583824,22.319321952770025,22.72264084943475,21.754582078413925,22.126586193064824,22.0614266412152,22.348678305846924,21.94276522460865,21.539454525502027,21.539683763987927,22.405932906427175,22.243740564033295,21.89914897989915,21.581107743650747,21.3523414544029,22.318158989873023,21.30636423890195,21.58852881601515,22.184224094678147,23.006052044707975,22.16680616785015,21.505259233807877,21.64488722647005,23.30363404520377,22.982032322980434,23.01200351908493,22.382501296543467,23.063443930177133,22.338393846069298,22.7220234056181,22.895223890087298,23.140069464443968,23.257545484705233,23.048780531815797,22.581252600199633,22.805766920787164,23.26787940505343,21.41765085440103,21.848584409221402,22.222302679651477,22.043173039151377,22.775990522924324,22.8008781980739,22.697281937175433,23.338261381212334,23.530193899188532,23.062600827663,21.874201087762376,22.607129671333503,21.771252676122575,22.47141621142625,21.954432325785874,20.48815576340438,20.94543091290938,20.61482689590466,20.56337947426136,21.40298131928306,21.03196203984624,20.86998471894008,21.5125920196572,21.0541681000208,21.07390445126172,20.89335562860335,21.16879606671585,22.491939549168674,21.542410335046675,21.418631734392026,21.245305869695528,22.01577493095285,20.871077585839977,21.517245575664475,23.480379530008566,23.249439658293166,22.534372356099965,22.646032732764898,22.727617073205398,22.948636917413598,23.442353191187863,22.666624376582302,23.302829502750768,23.0549320848564,22.0580738664069,22.683383531806665,21.8893054642901,22.94307179856287,22.8488227143348,23.63371291054525,24.39702117227025,24.15028548618,24.42855864699575,24.56223545389405,24.88828177772445,24.52096225843055,23.77738823836275,25.27468257980925,24.606233638588,24.38891686782345,24.1725245552723,24.509758529588048,24.534281109380153,24.1011990921902,22.18773898191697,21.854623970399302,21.66463341951737,22.692062813416765,21.641029576607334
TYRO3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAZ1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DYRK3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TP53RK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPHA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMG1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STK24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARK4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKT3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRSK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRKCI,22.9083702858885,23.070010547837917,23.04162689614319,22.821396643204103,23.084167672127272,22.38525258286204,22.868461557691834,23.217091708862554,23.114554663080355,23.082821671048347,22.29081208476004,22.49485399044579,22.35155592411307,22.68324931517386,22.1277700006417,23.282718542180703,23.300660116785746,23.3426139157847,22.875309314912894,22.90036860047376,23.273076500768177,23.975566133002946,23.4209184235118,22.892140038052336,22.61563226844532,24.56185994664803,24.491150224559316,24.4780836095512,24.702835668470957,24.548741565500915,24.062965112284488,24.18523127461685,23.781651567000974,23.8193615615981,23.66323901326275,24.018690117723978,23.88023704266842,23.576001238603055,23.7733447743534,22.7686539840667,22.86269600837149,22.7728823320948,22.779839405433954,23.110502244966384,22.25692025660691,23.367276954609352,22.932572186937712,22.741022150638386,22.701585850691266,23.34399303696969,23.85720346821496,23.036533126445832,23.147717243598905,23.549891681414454,22.68148542125081,22.8862921447486,23.165531729836047,23.01668733424214,23.21582310480566,22.95018843496939,22.587513935482864,22.54037799140977,22.513382477417395,22.04638735428067,23.49621031102999,23.13876478671804,22.74944853784326,23.06665481065015,23.41302233840104,24.19443607385525,24.281678222208164,23.921195129218273,23.574739971336587,23.522752571897357,24.103065852407067,23.76696747926232,23.551891743322514,23.4336707122594,23.54070030574347,23.02497462603721,22.653578001316912,23.00618188083729,22.821534103211402,23.131762562634652,23.13685863048512,23.28696237732387,22.84522087718667,22.97777788360237,23.903803208655212,23.626034334023203,23.642394248639214,23.783090109925713,23.590336167864688,22.88570944870172,23.342546310573475,23.51071664896279,23.139459882718732,22.94117861174419,23.442747370214022,23.643266188367466,23.505450353866845,23.612119512176132,23.73787168685271,22.656748720966412,22.93254963223406,23.01794809535836,22.83271285430424,23.246760688887342
RET,23.106484525056082,23.700727331816527,23.002734705755245,23.98597503930762,23.445450918156002,21.29339618102237,20.904240475779925,23.059751741688686,22.98374755135604,22.43611397482609,25.07421473065478,24.37436242143986,23.73152247530982,23.62573853655724,24.30125634019282,23.424098432574784,22.727022039790835,23.157520267974963,22.919232049888702,22.76511609310405,23.45081648612587,22.744740904650016,22.927477387297117,23.26402740862572,23.562432056142466,23.58404491428725,24.03970112041635,24.54718046641985,24.043444662441,23.82835283889993,21.8538871502764,22.75836072137479,22.82562567858261,22.5976513398723,22.8601392561014,22.76361910091951,22.570626482093072,23.3319051608261,22.71523744302693,22.475953345276807,22.02238358476471,22.113933707399482,22.472610036473142,21.566797508653256,23.41163286293223,22.84368782909837,23.51848533154348,22.998595010285186,23.207264808192697,21.604789741823673,22.320259877203164,21.89567585257686,22.600993693537564,22.26172453045945,21.7889911444529,21.76430421530568,22.172429508633723,21.563824616829535,22.11420172694728,22.279982742552015,22.993888836532342,23.526495765833413,22.908413661085685,23.70587381434894,21.647565521356903,22.751529854768165,22.41173503699874,22.299710518621225,23.33475055755739,22.50156371267895,22.776678213213252,21.720699711946587,22.391424453480788,22.638482194869326,21.82231341461279,21.897601436596503,21.44813806745529,22.187021371884303,23.037282101093002,23.947003042354215,23.488349755095687,23.679243690971198,23.029125120189114,21.801397223465464,21.94598591921105,21.183814945494348,23.109526935284187,22.777824519938036,22.908151326682145,24.118267638672116,23.86841914631696,23.589316097537314,23.58850974072027,24.198620928014932,23.206771211588617,23.946545021833003,24.059258558658172,24.58225107918955,23.69511259451477,22.884945775187596,23.529295505940414,22.961734158081775,22.647944807557142,24.18616814153404,23.423807327992314,23.032260208133028,23.361758841804555,23.167201837168957
PASK,25.9357269114216,26.0013038535748,24.3882798274139,25.6427832012131,24.6599276033429,24.5639045685231,24.2288837932675,25.1241061008472,26.078844611265,24.9092160491147,15.652457268092,15.5475326124069,19.2837997494853,16.9467263155101,17.801611679248,22.690451272493,22.42315634704605,22.289589074446397,22.49863684640485,21.91066452720165,23.7451140738963,22.707931786221234,22.262750391648666,22.140301583224034,21.893365466115302,21.8596579400573,24.339133008353798,22.971882141610998,23.079030721188,21.99999176095405,22.9647389933297,22.432531018922802,22.56908018879635,23.151695748422,22.70818243244435,22.4249461933432,22.750560881625603,23.12139779260145,23.2061232205837,23.669206955085052,22.8131532504271,23.36057232373515,23.116118594562103,22.6564111744253,20.67978083280323,22.44629467649573,22.1176608682521,22.264136560509797,22.021468292282535,22.090745238193698,22.34346577991895,22.3871269073231,22.31426937368185,22.072671039540403,22.7711210251869,22.2377013677749,23.5705658774934,23.11654398644785,23.159188548590897,24.146053527712,24.6026118532045,24.2115110414711,24.9942726041639,26.2705886053755,23.147145641982448,23.1617581781817,23.31294585864985,23.01460194121335,23.133892041874198,23.18314782574555,22.720716974461,22.5261267243759,22.38033466938035,23.6764108194743,22.92514076684285,23.3712281530937,23.49163798757875,23.685677671738702,22.1972267438912,22.2151939661875,24.008659977613952,22.7957864150109,22.51832234125845,21.96276021267327,21.528894196708535,20.558906651276263,21.904402555365134,22.02574089523873,24.004390918168248,23.0852239483589,23.66042375111345,22.37133293957435,22.79181943045555,22.88495791669775,23.26300846968895,22.4557586891186,22.7020924763279,22.8337082489205,23.54626284829525,22.9474145192965,22.44393548967185,23.15609915926825,22.760061267888048,21.245379060387368,20.965751522577467,20.070676849108366,21.337104379006604,22.3785971383181
PLK4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAP3K12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAP3K5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPK4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRKCQ,22.740854159664735,22.829516235979483,22.220238632766215,23.273095562452614,22.38514156546887,23.026762248969863,22.79418007605454,23.37849112395718,23.74718551208876,23.489084227365517,23.98184987648842,23.509285269735223,23.23802546580304,23.373258311740862,23.15865956617758,23.14865002121017,22.788214713676116,22.45296665659815,23.026919211335237,22.392914566274538,22.92912557510612,23.064609279663237,23.127364032823998,23.40361874618082,24.146324443804,23.16849668116568,23.47671913684004,24.1204062577765,23.79621363167572,24.138525549352476,22.80920393069698,22.810489678871118,22.701332216597716,23.065441265706614,23.57673822336562,23.631384489371662,23.293552521442923,24.11440432683758,23.21900337785446,23.39219380229955,22.48851121579285,22.983433496449067,23.14206654511103,22.179931634290615,22.10244822761633,21.842272075369102,22.101986087090875,22.01246451163235,22.063973795109472,20.878645065219036,20.740996011828262,21.32295824413075,20.741929581297036,20.728556597580273,21.99354772231686,21.492806109835254,22.077199132147257,21.29316597059803,21.67973247001859,20.641069178497162,20.934273639395165,20.85896966369151,20.77855425520006,21.39354917279815,20.291218402365587,21.0438623703793,21.075399938471612,21.459823561047756,22.506041105085355,21.932042278461743,21.335112055029526,21.05483301475844,21.5116616723107,22.130436153487203,21.726852366014985,22.261470497751883,21.554890041991857,22.002261473912483,21.01781371209068,21.6062028200767,21.49532991001455,21.34643064255614,21.19946110331129,20.9706388394419,20.845063022175662,21.05811749651911,21.38113723599144,21.4825514687093,21.273650410062203,22.185582258267452,22.087852190242778,21.505682002375387,21.240479245464563,21.718607524079637,21.109108300998372,20.90214760771875,21.55909990871225,21.4169951106281,20.648510942792747,20.260730648032734,20.93977330375027,20.753898198905777,20.776556887868097,21.764548511077326,21.0941735867421,21.086569331959186,21.355040589029347,20.975759881631458
PRKX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAP4K4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KSR2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAP2K7,22.2484167650255,22.3317617420526,21.752783227616348,22.133574745069453,21.92077113085005,20.3675658932693,19.99528114892043,20.9973856107102,20.620096697285835,20.329422379116433,,,,,,20.19609686772865,19.2195008915214,20.014105647034,20.1004659570935,19.32605837640005,22.499522175914,21.5392135269765,21.6774276566565,21.5403424820447,21.6927919076075,22.24408698918615,22.5492587723481,22.232320967453802,22.17252336151375,21.9442254424883,20.74275422431853,20.677410521332103,20.751689109512366,20.7078676283865,20.920125089020733,22.21925240908525,22.81817894561175,22.5958790008126,22.29344220383155,21.09782602157317,21.550002478838234,21.068458327608266,21.082818742758132,20.635888623782666,22.2660484740038,22.03966434310075,22.4946014778325,22.46724446451545,22.72764867005,20.7797734186226,21.121809219222737,21.186645409412435,21.2675180505918,21.320067642599735,21.720175628099497,21.839949240444298,22.30494435589495,22.19597020183635,22.3718872472699,21.3316534583647,22.5158564036707,22.1805585334656,21.7872469982525,22.17710909675035,20.621189525346935,20.720013371132964,20.303123423284266,20.923961034564964,21.2997754478934,20.802022911756364,21.0378384843517,20.630078796869267,20.716599876300833,22.5141298861118,22.2048488503232,22.04821087963955,22.57879320701515,21.88574705033935,22.6287262760397,22.35456279512905,23.1255909847511,22.18928306100335,22.480038122889802,20.926937622028767,21.031516226981903,20.517356370724432,20.9058102128896,21.125818822859966,21.005937752513265,21.2296500732968,20.6398040288752,21.2448666895822,20.7734987437805,21.19314016349227,21.416215462649333,21.630178020586566,21.101890512345204,21.190728651213632,20.982871588611932,20.940049525369265,20.899431585376334,21.114167295326734,20.94181475731777,22.2922489856965,21.928855303254302,22.175465241348398,22.1121053942554,22.83264780199035
